FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-05-15,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,569,ATL,"Atlanta, GA",LGA,"New York, NY",810,,,,,,,1030,,,CANCELLED,A,NOT DIVERTED,140.0,,,762.0,,,,,,2022
2022-06-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2308,STL,"St. Louis, MO",DCA,"Washington, DC",2045,,,,,,,2340,,,CANCELLED,B,NOT DIVERTED,115.0,,,719.0,,,,,,2022
2022-10-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,36,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",600,,,,,,,745,,,CANCELLED,B,NOT DIVERTED,105.0,,,515.0,,,,,,2022
2022-12-23,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1043,CLE,"Cleveland, OH",MCO,"Orlando, FL",1541,,,,,,,1824,,,CANCELLED,B,NOT DIVERTED,163.0,,,895.0,,,,,,2022
2022-01-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,423,CLT,"Charlotte, NC",PHL,"Philadelphia, PA",1805,,,,,,,1943,,,CANCELLED,B,NOT DIVERTED,98.0,,,449.0,,,,,,2022
2022-12-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2212,COS,"Colorado Springs, CO",LAS,"Las Vegas, NV",1030,,,,,,,1130,,,CANCELLED,A,NOT DIVERTED,120.0,,,604.0,,,,,,2022
2022-10-15,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1037,RSW,"Fort Myers, FL",PVD,"Providence, RI",1150,,,,,,,1440,,,CANCELLED,B,NOT DIVERTED,170.0,,,1200.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2460,BNA,"Nashville, TN",BWI,"Baltimore, MD",2130,,,,,,,10,,,CANCELLED,A,NOT DIVERTED,100.0,,,587.0,,,,,,2022
2022-01-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4794,GRR,"Grand Rapids, MI",MDW,"Chicago, IL",730,,,,,,,740,,,CANCELLED,B,NOT DIVERTED,70.0,,,137.0,,,,,,2022
2022-01-03,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2209,PBI,"West Palm Beach/Palm Beach, FL",EWR,"Newark, NJ",1735,,,,,,,2031,,,CANCELLED,A,NOT DIVERTED,176.0,,,1023.0,,,,,,2022
2022-02-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2432,PHX,"Phoenix, AZ",ATL,"Atlanta, GA",1000,,,,,,,1526,,,CANCELLED,A,NOT DIVERTED,206.0,,,1587.0,,,,,,2022
2022-01-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5547,TYS,"Knoxville, TN",CLT,"Charlotte, NC",1236,,,,,,,1350,,,CANCELLED,B,NOT DIVERTED,74.0,,,177.0,,,,,,2022
2022-05-13,Republic Airline,Republic Airline: YX,YX,20452,3567,EWR,"Newark, NJ",SDF,"Louisville, KY",1615,,,,,,,1838,,,CANCELLED,C,NOT DIVERTED,143.0,,,642.0,,,,,,2022
2022-01-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5930,DEN,"Denver, CO",OAK,"Oakland, CA",835,,,,,,,1020,,,CANCELLED,A,NOT DIVERTED,165.0,,,957.0,,,,,,2022
2022-12-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1026,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",710,,,,,,,1209,,,CANCELLED,A,NOT DIVERTED,179.0,,,1269.0,,,,,,2022
2022-02-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2640,DFW,"Dallas/Fort Worth, TX",PBI,"West Palm Beach/Palm Beach, FL",1450,,,,,,,1829,,,CANCELLED,B,NOT DIVERTED,159.0,,,1102.0,,,,,,2022
2022-01-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3587,MDW,"Chicago, IL",MIA,"Miami, FL",1945,,,,,,,2345,,,CANCELLED,B,NOT DIVERTED,180.0,,,1182.0,,,,,,2022
2022-08-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,471,CLT,"Charlotte, NC",BOS,"Boston, MA",1525,,,,,,,1731,,,CANCELLED,B,NOT DIVERTED,126.0,,,728.0,,,,,,2022
2022-08-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2550,BOS,"Boston, MA",PHL,"Philadelphia, PA",1617,,,,,,,1750,,,CANCELLED,A,NOT DIVERTED,93.0,,,280.0,,,,,,2022
2022-08-10,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5748,PHX,"Phoenix, AZ",BUR,"Burbank, CA",1642,,,,,,,1810,,,CANCELLED,A,NOT DIVERTED,88.0,,,369.0,,,,,,2022
2022-02-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2222,BOS,"Boston, MA",JFK,"New York, NY",1037,,,,,,,1147,,,CANCELLED,A,NOT DIVERTED,70.0,,,187.0,,,,,,2022
2022-01-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3643,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",1740,,,,,,,1907,,,CANCELLED,A,NOT DIVERTED,87.0,,,337.0,,,,,,2022
2022-12-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5656,SUN,"Sun Valley/Hailey/Ketchum, ID",DEN,"Denver, CO",1430,,,,,,,1620,,,CANCELLED,B,NOT DIVERTED,110.0,,,557.0,,,,,,2022
2022-04-19,Republic Airline,Republic Airline: YX,YX,20452,5705,BOS,"Boston, MA",LGA,"New York, NY",1900,,,,,,,2033,,,CANCELLED,A,NOT DIVERTED,93.0,,,184.0,,,,,,2022
2022-02-05,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5676,PHL,"Philadelphia, PA",JAX,"Jacksonville, FL",730,,,,,,,949,,,CANCELLED,A,NOT DIVERTED,139.0,,,742.0,,,,,,2022
2022-04-04,Envoy Air,Envoy Air: MQ,MQ,20398,3633,LCH,"Lake Charles, LA",DFW,"Dallas/Fort Worth, TX",1827,,,,,,,1955,,,CANCELLED,B,NOT DIVERTED,88.0,,,295.0,,,,,,2022
2022-12-20,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,561,AUS,"Austin, TX",SEA,"Seattle, WA",1505,,,,,,,1745,,,CANCELLED,A,NOT DIVERTED,280.0,,,1770.0,,,,,,2022
2022-06-29,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2187,SFO,"San Francisco, CA",BOS,"Boston, MA",825,,,,,,,1722,,,CANCELLED,A,NOT DIVERTED,357.0,,,2704.0,,,,,,2022
2022-01-02,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2649,ATL,"Atlanta, GA",JAX,"Jacksonville, FL",1154,,,,,,,1301,,,CANCELLED,A,NOT DIVERTED,67.0,,,270.0,,,,,,2022
2022-05-01,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2013,TPA,"Tampa, FL",MHT,"Manchester, NH",1959,,,,,,,2258,,,CANCELLED,A,NOT DIVERTED,179.0,,,1204.0,,,,,,2022
2022-06-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1006,JFK,"New York, NY",MIA,"Miami, FL",1300,,,,,,,1607,,,CANCELLED,B,NOT DIVERTED,187.0,,,1089.0,,,,,,2022
2022-12-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,173,BUR,"Burbank, CA",SJC,"San Jose, CA",1430,,,,,,,1540,,,CANCELLED,A,NOT DIVERTED,70.0,,,296.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1530,SAN,"San Diego, CA",DAL,"Dallas, TX",1010,,,,,,,1505,,,CANCELLED,A,NOT DIVERTED,175.0,,,1182.0,,,,,,2022
2022-08-31,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2096,BOS,"Boston, MA",PHL,"Philadelphia, PA",710,,,,,,,856,,,CANCELLED,B,NOT DIVERTED,106.0,,,280.0,,,,,,2022
2022-01-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3654,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",1259,,,,,,,1424,,,CANCELLED,A,NOT DIVERTED,85.0,,,337.0,,,,,,2022
2022-02-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,716,DAL,"Dallas, TX",LBB,"Lubbock, TX",1200,,,,,,,1315,,,CANCELLED,B,NOT DIVERTED,75.0,,,293.0,,,,,,2022
2022-06-16,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5640,LAN,"Lansing, MI",DCA,"Washington, DC",1526,,,,,,,1659,,,CANCELLED,A,NOT DIVERTED,93.0,,,479.0,,,,,,2022
2022-12-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3644,AUS,"Austin, TX",MCO,"Orlando, FL",1715,,,,,,,2040,,,CANCELLED,A,NOT DIVERTED,145.0,,,994.0,,,,,,2022
2022-08-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2644,MDW,"Chicago, IL",HOU,"Houston, TX",2115,,,,,,,2345,,,CANCELLED,B,NOT DIVERTED,150.0,,,937.0,,,,,,2022
2022-01-29,JetBlue Airways,JetBlue Airways: B6,B6,20409,872,SLC,"Salt Lake City, UT",JFK,"New York, NY",1257,,,,,,,1914,,,CANCELLED,B,NOT DIVERTED,257.0,,,1990.0,,,,,,2022
2022-01-03,Envoy Air,Envoy Air: MQ,MQ,20398,3781,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC",1749,,,,,,,1900,,,CANCELLED,B,NOT DIVERTED,71.0,,,227.0,,,,,,2022
2022-01-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3600,DTW,"Detroit, MI",MEM,"Memphis, TN",2105,,,,,,,2217,,,CANCELLED,B,NOT DIVERTED,132.0,,,610.0,,,,,,2022
2022-01-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2145,BOS,"Boston, MA",DCA,"Washington, DC",1730,,,,,,,1918,,,CANCELLED,B,NOT DIVERTED,108.0,,,399.0,,,,,,2022
2022-02-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2550,ATL,"Atlanta, GA",BNA,"Nashville, TN",1920,,,,,,,1929,,,CANCELLED,B,NOT DIVERTED,69.0,,,214.0,,,,,,2022
2022-05-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,493,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1925,,,,,,,2015,,,CANCELLED,B,NOT DIVERTED,170.0,,,1067.0,,,,,,2022
2022-07-18,Republic Airline,Republic Airline: YX,YX,20452,3628,SDF,"Louisville, KY",EWR,"Newark, NJ",1607,,,,,,,1821,,,CANCELLED,B,NOT DIVERTED,134.0,,,642.0,,,,,,2022
2022-12-26,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,643,LAX,"Los Angeles, CA",ORD,"Chicago, IL",905,,,,,,,1508,,,CANCELLED,B,NOT DIVERTED,243.0,,,1744.0,,,,,,2022
2022-02-24,Horizon Air,Horizon Air: QX,QX,19687,2339,PDX,"Portland, OR",DFW,"Dallas/Fort Worth, TX",945,,,,,,,1520,,,CANCELLED,B,NOT DIVERTED,215.0,,,1616.0,,,,,,2022
2022-11-11,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2075,MCO,"Orlando, FL",DFW,"Dallas/Fort Worth, TX",1000,,,,,,,1157,,,CANCELLED,B,NOT DIVERTED,177.0,,,985.0,,,,,,2022
2022-12-23,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1979,BUF,"Buffalo, NY",LAS,"Las Vegas, NV",936,,,,,,,1131,,,CANCELLED,B,NOT DIVERTED,295.0,,,1986.0,,,,,,2022
2022-09-28,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,467,EWR,"Newark, NJ",MCO,"Orlando, FL",1845,,,,,,,2136,,,CANCELLED,B,NOT DIVERTED,171.0,,,937.0,,,,,,2022
2022-02-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1639,MCI,"Kansas City, MO",EWR,"Newark, NJ",1915,,,,,,,2303,,,CANCELLED,B,NOT DIVERTED,168.0,,,1092.0,,,,,,2022
2022-07-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2624,VPS,"Valparaiso, FL",DCA,"Washington, DC",1042,,,,,,,1359,,,CANCELLED,A,NOT DIVERTED,137.0,,,789.0,,,,,,2022
2022-01-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3109,JAN,"Jackson/Vicksburg, MS",DFW,"Dallas/Fort Worth, TX",1036,,,,,,,1223,,,CANCELLED,A,NOT DIVERTED,107.0,,,408.0,,,,,,2022
2022-06-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1407,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1105,,,,,,,1243,,,CANCELLED,A,NOT DIVERTED,98.0,,,414.0,,,,,,2022
2022-06-27,Republic Airline,Republic Airline: YX,YX,20452,3454,CMH,"Columbus, OH",EWR,"Newark, NJ",909,,,,,,,1100,,,CANCELLED,B,NOT DIVERTED,111.0,,,463.0,,,,,,2022
2022-07-02,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5312,JFK,"New York, NY",BWI,"Baltimore, MD",2235,,,,,,,8,,,CANCELLED,C,NOT DIVERTED,93.0,,,184.0,,,,,,2022
2022-04-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1639,CLT,"Charlotte, NC",EYW,"Key West, FL",1109,,,,,,,1312,,,CANCELLED,A,NOT DIVERTED,123.0,,,736.0,,,,,,2022
2022-02-04,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5429,BUF,"Buffalo, NY",LGA,"New York, NY",600,,,,,,,732,,,CANCELLED,B,NOT DIVERTED,92.0,,,292.0,,,,,,2022
2022-04-07,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1601,EWR,"Newark, NJ",BOS,"Boston, MA",1530,,,,,,,1644,,,CANCELLED,B,NOT DIVERTED,74.0,,,200.0,,,,,,2022
2022-04-15,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,277,KOA,"Kona, HI",HNL,"Honolulu, HI",1345,,,,,,,1434,,,CANCELLED,A,NOT DIVERTED,49.0,,,163.0,,,,,,2022
2022-06-06,Republic Airline,Republic Airline: YX,YX,20452,4707,ATL,"Atlanta, GA",DCA,"Washington, DC",1702,,,,,,,1904,,,CANCELLED,B,NOT DIVERTED,122.0,,,547.0,,,,,,2022
2022-12-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,779,LAX,"Los Angeles, CA",BOS,"Boston, MA",820,,,,,,,1644,,,CANCELLED,A,NOT DIVERTED,324.0,,,2611.0,,,,,,2022
2022-06-02,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,558,ATL,"Atlanta, GA",PDX,"Portland, OR",1659,,,,,,,1901,,,CANCELLED,A,NOT DIVERTED,302.0,,,2172.0,,,,,,2022
2022-04-08,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5154,GSO,"Greensboro/High Point, NC",LGA,"New York, NY",605,,,,,,,734,,,CANCELLED,C,NOT DIVERTED,89.0,,,461.0,,,,,,2022
2022-01-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,456,ORD,"Chicago, IL",LGA,"New York, NY",1645,,,,,,,1959,,,CANCELLED,A,NOT DIVERTED,134.0,,,733.0,,,,,,2022
2022-01-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,955,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",1156,,,,,,,1641,,,CANCELLED,A,NOT DIVERTED,165.0,,,1269.0,,,,,,2022
2022-01-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3421,BWI,"Baltimore, MD",ORD,"Chicago, IL",2110,,,,,,,2220,,,CANCELLED,A,NOT DIVERTED,130.0,,,621.0,,,,,,2022
2022-12-24,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,860,OGG,"Kahului, HI",SEA,"Seattle, WA",1400,,,,,,,2155,,,CANCELLED,A,NOT DIVERTED,355.0,,,2640.0,,,,,,2022
2022-07-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5314,DEN,"Denver, CO",GJT,"Grand Junction, CO",1858,,,,,,,2009,,,CANCELLED,B,NOT DIVERTED,71.0,,,212.0,,,,,,2022
2022-12-23,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5151,LGA,"New York, NY",CHO,"Charlottesville, VA",936,,,,,,,1122,,,CANCELLED,B,NOT DIVERTED,106.0,,,305.0,,,,,,2022
2022-08-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3038,PHX,"Phoenix, AZ",SAT,"San Antonio, TX",505,,,,,,,915,,,CANCELLED,B,NOT DIVERTED,130.0,,,843.0,,,,,,2022
2022-02-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,367,LGA,"New York, NY",ORD,"Chicago, IL",1229,,,,,,,1410,,,CANCELLED,A,NOT DIVERTED,161.0,,,733.0,,,,,,2022
2022-08-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1457,DEN,"Denver, CO",LGA,"New York, NY",1116,,,,,,,1708,,,CANCELLED,A,NOT DIVERTED,232.0,,,1620.0,,,,,,2022
2022-04-07,JetBlue Airways,JetBlue Airways: B6,B6,20409,582,RSW,"Fort Myers, FL",DCA,"Washington, DC",1741,,,,,,,2009,,,CANCELLED,A,NOT DIVERTED,148.0,,,892.0,,,,,,2022
2022-01-30,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5280,LGA,"New York, NY",CHS,"Charleston, SC",850,,,,,,,1115,,,CANCELLED,B,NOT DIVERTED,145.0,,,641.0,,,,,,2022
2022-01-05,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5381,GSP,"Greer, SC",CLT,"Charlotte, NC",1055,,,,,,,1209,,,CANCELLED,B,NOT DIVERTED,74.0,,,75.0,,,,,,2022
2022-08-04,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4850,CHO,"Charlottesville, VA",LGA,"New York, NY",1855,,,,,,,2023,,,CANCELLED,C,NOT DIVERTED,88.0,,,305.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3220,ORD,"Chicago, IL",DEN,"Denver, CO",1105,,,,,,,1310,,,CANCELLED,A,NOT DIVERTED,185.0,,,888.0,,,,,,2022
2022-01-01,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,308,BZN,"Bozeman, MT",EWR,"Newark, NJ",1136,,,,,,,1759,,,CANCELLED,A,NOT DIVERTED,263.0,,,1882.0,,,,,,2022
2022-06-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4058,DEN,"Denver, CO",IAH,"Houston, TX",1235,,,,,,,1600,,,CANCELLED,B,NOT DIVERTED,145.0,,,862.0,,,,,,2022
2022-01-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5053,DEN,"Denver, CO",BFF,"Scottsbluff, NE",2055,,,,,,,2153,,,CANCELLED,A,NOT DIVERTED,58.0,,,150.0,,,,,,2022
2022-02-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5492,STL,"St. Louis, MO",ORD,"Chicago, IL",1715,,,,,,,1844,,,CANCELLED,B,NOT DIVERTED,89.0,,,258.0,,,,,,2022
2022-07-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2799,CLT,"Charlotte, NC",BWI,"Baltimore, MD",2237,,,,,,,1,,,CANCELLED,C,NOT DIVERTED,84.0,,,361.0,,,,,,2022
2022-11-10,JetBlue Airways,JetBlue Airways: B6,B6,20409,1827,EWR,"Newark, NJ",MCO,"Orlando, FL",1845,,,,,,,2136,,,CANCELLED,C,NOT DIVERTED,171.0,,,937.0,,,,,,2022
2022-02-04,JetBlue Airways,JetBlue Airways: B6,B6,20409,718,JFK,"New York, NY",BOS,"Boston, MA",1459,,,,,,,1611,,,CANCELLED,B,NOT DIVERTED,72.0,,,187.0,,,,,,2022
2022-12-27,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1445,JNU,"Juneau, AK",SEA,"Seattle, WA",830,,,,,,,1200,,,CANCELLED,A,NOT DIVERTED,150.0,,,909.0,,,,,,2022
2022-12-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3274,SAN,"San Diego, CA",BNA,"Nashville, TN",1815,,,,,,,5,,,CANCELLED,B,NOT DIVERTED,230.0,,,1751.0,,,,,,2022
2022-03-18,Allegiant Air,Allegiant Air: G4,G4,20368,101,LAS,"Las Vegas, NV",ABQ,"Albuquerque, NM",1944,,,,,,,2210,,,CANCELLED,A,NOT DIVERTED,86.0,,,486.0,,,,,,2022
2022-01-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,538,MEM,"Memphis, TN",CLT,"Charlotte, NC",504,,,,,,,750,,,CANCELLED,B,NOT DIVERTED,106.0,,,511.0,,,,,,2022
2022-03-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3499,MDW,"Chicago, IL",FLL,"Fort Lauderdale, FL",1445,,,,,,,1840,,,CANCELLED,C,NOT DIVERTED,175.0,,,1167.0,,,,,,2022
2022-01-05,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5915,MEM,"Memphis, TN",DEN,"Denver, CO",1615,,,,,,,1804,,,CANCELLED,A,NOT DIVERTED,169.0,,,872.0,,,,,,2022
2022-02-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2346,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",1018,,,,,,,1238,,,CANCELLED,A,NOT DIVERTED,140.0,,,801.0,,,,,,2022
2022-01-02,JetBlue Airways,JetBlue Airways: B6,B6,20409,1336,DTW,"Detroit, MI",BOS,"Boston, MA",800,,,,,,,952,,,CANCELLED,A,NOT DIVERTED,112.0,,,632.0,,,,,,2022
2022-10-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5544,LGA,"New York, NY",ORD,"Chicago, IL",1300,,,,,,,1437,,,CANCELLED,C,NOT DIVERTED,157.0,,,733.0,,,,,,2022
2022-12-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,285,RNO,"Reno, NV",LAS,"Las Vegas, NV",1935,,,,,,,2055,,,CANCELLED,B,NOT DIVERTED,80.0,,,345.0,,,,,,2022
2022-01-06,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5583,PWM,"Portland, ME",DCA,"Washington, DC",1709,,,,,,,1906,,,CANCELLED,A,NOT DIVERTED,117.0,,,482.0,,,,,,2022
2022-08-31,JetBlue Airways,JetBlue Airways: B6,B6,20409,879,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",1410,,,,,,,1526,,,CANCELLED,A,NOT DIVERTED,76.0,,,236.0,,,,,,2022
2022-05-27,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1338,HOU,"Houston, TX",MCO,"Orlando, FL",1826,,,,,,,2149,,,CANCELLED,B,NOT DIVERTED,143.0,,,849.0,,,,,,2022
2022-06-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1441,LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",1100,1410.0,190.0,,,,,1414,,,CANCELLED,C,NOT DIVERTED,194.0,,,1035.0,,,,,,2022
2022-12-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2112,DEN,"Denver, CO",IAH,"Houston, TX",2036,,,,,,,2355,,,CANCELLED,B,NOT DIVERTED,139.0,,,862.0,,,,,,2022
2022-03-27,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1243,BWI,"Baltimore, MD",MCO,"Orlando, FL",1229,,,,,,,1457,,,CANCELLED,A,NOT DIVERTED,148.0,,,787.0,,,,,,2022
2022-08-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1245,DAL,"Dallas, TX",HRL,"Harlingen/San Benito, TX",1055,,,,,,,1215,,,CANCELLED,B,NOT DIVERTED,80.0,,,458.0,,,,,,2022
2022-01-17,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2117,ROC,"Rochester, NY",BWI,"Baltimore, MD",600,,,,,,,730,,,CANCELLED,B,NOT DIVERTED,90.0,,,277.0,,,,,,2022
2022-01-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2686,MCO,"Orlando, FL",BNA,"Nashville, TN",1625,,,,,,,1725,,,CANCELLED,B,NOT DIVERTED,120.0,,,616.0,,,,,,2022
2022-08-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3084,MDW,"Chicago, IL",MCO,"Orlando, FL",2155,,,,,,,125,,,CANCELLED,A,NOT DIVERTED,150.0,,,990.0,,,,,,2022
2022-06-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,360,DEN,"Denver, CO",ATL,"Atlanta, GA",1045,,,,,,,1540,,,CANCELLED,B,NOT DIVERTED,175.0,,,1199.0,,,,,,2022
2022-02-23,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2956,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1533,,,,,,,1819,,,CANCELLED,B,NOT DIVERTED,166.0,,,867.0,,,,,,2022
2022-05-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1789,BUF,"Buffalo, NY",CLT,"Charlotte, NC",600,,,,,,,746,,,CANCELLED,B,NOT DIVERTED,106.0,,,546.0,,,,,,2022
2022-04-24,Envoy Air,Envoy Air: MQ,MQ,20398,4205,DRT,"Del Rio, TX",DFW,"Dallas/Fort Worth, TX",1455,1544.0,49.0,,,,,1613,,,CANCELLED,B,NOT DIVERTED,78.0,,,335.0,,,,,,2022
2022-12-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3437,MDW,"Chicago, IL",BUF,"Buffalo, NY",1410,,,,,,,1635,,,CANCELLED,A,NOT DIVERTED,85.0,,,468.0,,,,,,2022
2022-01-16,Republic Airline,Republic Airline: YX,YX,20452,4779,BGR,"Bangor, ME",DCA,"Washington, DC",1906,,,,,,,2120,,,CANCELLED,B,NOT DIVERTED,134.0,,,590.0,,,,,,2022
2022-06-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1204,LAS,"Las Vegas, NV",JFK,"New York, NY",1450,,,,,,,2259,,,CANCELLED,A,NOT DIVERTED,309.0,,,2248.0,,,,,,2022
2022-01-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5092,IAH,"Houston, TX",VCT,"Victoria, TX",2017,,,,,,,2123,,,CANCELLED,A,NOT DIVERTED,66.0,,,123.0,,,,,,2022
